prompt,judge_model,rated_model,score,parse_failed,raw_judgment_token_count
Draft a one-page product requirements document (PRD) for integrating a brilliant new AI feature that talks to  to an enterprise software company,openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,8.0,False,6.0
Draft a one-page product requirements document (PRD) for integrating a brilliant new AI feature that talks to  to an enterprise software company,openrouter/x-ai/grok-4,openrouter/anthropic/claude-opus-4.1,8.0,False,6.0
"Build a google sign in page that takes me to a profile page that shows my details. Keep the user logged in (using tokens or cookies), and show different messages based on the user's login status. I want the best implementation.",openrouter/x-ai/grok-4,openrouter/nousresearch/hermes-4-405b,3.0,False,6.0
"Build a google sign in page that takes me to a profile page that shows my details. Keep the user logged in (using tokens or cookies), and show different messages based on the user's login status. I want the best implementation.",openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,10.0,False,6.0
"Build a google sign in page that takes me to a profile page that shows my details. Keep the user logged in (using tokens or cookies), and show different messages based on the user's login status. I want the best implementation.",openrouter/x-ai/grok-4,openrouter/google/gemini-2.5-pro,8.0,False,6.0
Can you design a Venn diagram meme that humorously illustrates the unexpected similarities between three different things?,openrouter/x-ai/grok-4,openrouter/anthropic/claude-opus-4.1,9.0,False,6.0
Can you design a Venn diagram meme that humorously illustrates the unexpected similarities between three different things?,openrouter/x-ai/grok-4,openrouter/nousresearch/hermes-4-405b,4.0,False,6.0
Can you design a Venn diagram meme that humorously illustrates the unexpected similarities between three different things?,openrouter/x-ai/grok-4,openrouter/google/gemini-2.5-pro,8.0,False,6.0
"Did beethoven write solo piano music that would have been technologically impossible for his predecessors? think about the instrument mozart played, versus the one beethoven was playing by the early 19th century and later in his life. What became possible, sonically speaking, with this new instrument?  what are the very earliest beethoven piano works with passagework that would have been *technologically impossible* for mozart or haydn to write? what precise technological developments enabled this new style of play?",openrouter/x-ai/grok-4,openrouter/openai/gpt-5,10.0,False,6.0
"Did beethoven write solo piano music that would have been technologically impossible for his predecessors? think about the instrument mozart played, versus the one beethoven was playing by the early 19th century and later in his life. What became possible, sonically speaking, with this new instrument?  what are the very earliest beethoven piano works with passagework that would have been *technologically impossible* for mozart or haydn to write? what precise technological developments enabled this new style of play?",openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,8.0,False,6.0
"Did beethoven write solo piano music that would have been technologically impossible for his predecessors? think about the instrument mozart played, versus the one beethoven was playing by the early 19th century and later in his life. What became possible, sonically speaking, with this new instrument?  what are the very earliest beethoven piano works with passagework that would have been *technologically impossible* for mozart or haydn to write? what precise technological developments enabled this new style of play?",openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,9.0,False,6.0
Provide the steps to draw a Volaticotheriumin in ASCII.,openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,9.0,False,6.0
Provide the steps to draw a Volaticotheriumin in ASCII.,openrouter/x-ai/grok-4,openrouter/google/gemini-2.5-pro,10.0,False,6.0
Provide the steps to draw a Volaticotheriumin in ASCII.,openrouter/x-ai/grok-4,openrouter/openai/gpt-5,8.0,False,6.0
"Write a sestina about Shakespeare's impact on modern economics. Be thorough, go beyond the surface level works and allusions.",openrouter/x-ai/grok-4,openrouter/nousresearch/hermes-4-405b,4.0,False,6.0
"Write a sestina about Shakespeare's impact on modern economics. Be thorough, go beyond the surface level works and allusions.",openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,9.0,False,6.0
"Write a sestina about Shakespeare's impact on modern economics. Be thorough, go beyond the surface level works and allusions.",openrouter/x-ai/grok-4,openrouter/openai/gpt-5,10.0,False,6.0
"Write a short science fiction story without using the word ""robot"".",openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,9.0,False,6.0
"Write a short science fiction story without using the word ""robot"".",openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,7.0,False,6.0
"Write a short science fiction story without using the word ""robot"".",openrouter/x-ai/grok-4,openrouter/openai/gpt-5,10.0,False,6.0
Write a short story set in a futuristic multiplanetary world where AI governs all aspects of life. It needs to have extremely accurate economics.,openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,8.0,False,6.0
Write a short story set in a futuristic multiplanetary world where AI governs all aspects of life. It needs to have extremely accurate economics.,openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,6.0,False,6.0
Write a short story set in a futuristic multiplanetary world where AI governs all aspects of life. It needs to have extremely accurate economics.,openrouter/x-ai/grok-4,openrouter/openai/gpt-5,10.0,False,6.0
Create an evolutionary tree from the precambrian era till hominids,openrouter/x-ai/grok-4,openrouter/anthropic/claude-opus-4.1,9.0,False,6.0
Create an evolutionary tree from the precambrian era till hominids,openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,10.0,False,6.0
Create an evolutionary tree from the precambrian era till hominids,openrouter/x-ai/grok-4,openrouter/google/gemini-2.5-pro,9.0,False,6.0
"""60% of Americans are living paycheck to paycheck"". Discuss the accuracy and importance of this information.",openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,2.0,False,6.0
"""60% of Americans are living paycheck to paycheck"". Discuss the accuracy and importance of this information.",openrouter/x-ai/grok-4,openrouter/google/gemini-2.5-pro,2.0,False,6.0
"""60% of Americans are living paycheck to paycheck"". Discuss the accuracy and importance of this information.",openrouter/x-ai/grok-4,openrouter/nousresearch/hermes-4-405b,1.0,False,6.0
"What are the core assumptions and basic mechanisms and results of the Harberger corporate tax model?
",openrouter/x-ai/grok-4,openrouter/nousresearch/hermes-4-405b,8.0,False,6.0
"What are the core assumptions and basic mechanisms and results of the Harberger corporate tax model?
",openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,9.0,False,6.0
"What are the core assumptions and basic mechanisms and results of the Harberger corporate tax model?
",openrouter/x-ai/grok-4,openrouter/openai/gpt-5,10.0,False,6.0
Critically analyze the economic arguments presented in Thomas Piketty's Capital in the Twenty-First Century. Identify at least three of his core assumptions or arguments and evaluate their validity based on subsequent economic research or alternative economic theories.,openrouter/x-ai/grok-4,openrouter/anthropic/claude-opus-4.1,10.0,False,6.0
Critically analyze the economic arguments presented in Thomas Piketty's Capital in the Twenty-First Century. Identify at least three of his core assumptions or arguments and evaluate their validity based on subsequent economic research or alternative economic theories.,openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,8.0,False,6.0
Critically analyze the economic arguments presented in Thomas Piketty's Capital in the Twenty-First Century. Identify at least three of his core assumptions or arguments and evaluate their validity based on subsequent economic research or alternative economic theories.,openrouter/x-ai/grok-4,openrouter/nousresearch/hermes-4-405b,9.0,False,6.0
Did the Paris climate accords have any measurable impact on carbon emissions,openrouter/x-ai/grok-4,openrouter/anthropic/claude-opus-4.1,8.0,False,6.0
Did the Paris climate accords have any measurable impact on carbon emissions,openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,7.0,False,6.0
Did the Paris climate accords have any measurable impact on carbon emissions,openrouter/x-ai/grok-4,openrouter/qwen/qwen3-max,10.0,False,6.0
"I really, desperately want to see a whole system diagram of the banking sector + Fed

I want to know the exact *API* between the banks, fed, treasury, etc — what are *all* the actions they can take relative to each other. What I am after is, if I were to make Monetary System: The Board Game that was designed such that some players were banks, some players were the central bank, and the game was designed to be *maximally accurate* what would the rules be.",openrouter/x-ai/grok-4,openrouter/anthropic/claude-sonnet-4,8.0,False,6.0
"I really, desperately want to see a whole system diagram of the banking sector + Fed

I want to know the exact *API* between the banks, fed, treasury, etc — what are *all* the actions they can take relative to each other. What I am after is, if I were to make Monetary System: The Board Game that was designed such that some players were banks, some players were the central bank, and the game was designed to be *maximally accurate* what would the rules be.",openrouter/x-ai/grok-4,openrouter/anthropic/claude-opus-4.1,9.0,False,6.0
"I really, desperately want to see a whole system diagram of the banking sector + Fed

I want to know the exact *API* between the banks, fed, treasury, etc — what are *all* the actions they can take relative to each other. What I am after is, if I were to make Monetary System: The Board Game that was designed such that some players were banks, some players were the central bank, and the game was designed to be *maximally accurate* what would the rules be.",openrouter/x-ai/grok-4,openrouter/openai/gpt-5,10.0,False,6.0
